lang_code,lang_name,page,korean,foreign_translation,pronunciation
15,캄보디아어 (Cambodian),111,외국인등록증을 90일 안에 발급해 줄게요,នឹងធ្វើ ID ជូនក្នុងរយៈពេល៩០ថ្ងៃ,능 타워 아이 디 쭌 끄넝 로옉 벨 까우 습 타아이
15,캄보디아어 (Cambodian),112,이 일이 힘듭니까 ?,ការងារនេះពិបាកទេ?,까이어 니 삐 박 때?
15,캄보디아어 (Cambodian),112,이번 달  야간 근무 시간은 총 00시간입니다,ម៉ោងធ្វើការពេលយប់ខែនេះសរុបចំនួន...ម៉ោង,멍 타워 까 벨 욥 카애 니 사럽 쩜 누언 … 멍
15,캄보디아어 (Cambodian),112,이번달  공휴일 의 특근 시간은 총 00시간입니다.,ម៉ោងធ្វើការថ្ងៃឈប់សម្រាក់ខែសរុបចំនួន...ម៉ោង,멍 타워 까 타아이 촙 썸 락 카애 니 쩜 누언…. 멍
15,캄보디아어 (Cambodian),112,이전 회사에서는 어떤 일을 하셨습니까?,ក្រុមហ៊ុនមុនអ្នកធ្វើការអ្វីដែរ?,끄럼 혼 몬 넥 타워 까 아웨이 다애?
15,캄보디아어 (Cambodian),112,이전 회사에서는 왜 퇴사하셨습니까?,ហេតុអ្វីឈប់ធ្វើការនៅក្រុមហ៊ុនមុន?,아잇 아웨이 촙 타워 까 너우 끄럼 혼 몬?
15,캄보디아어 (Cambodian),112,이전 회사에서는 월급을 얼마정도 받았습니까?,ក្រុមហ៊ុនមុនបានប្រាក់ខែប៉ុន្មានដែរ?,끄럼 혼 몬 반 파락 카애 번 만 다애?
15,캄보디아어 (Cambodian),112,임금체불에 관한 신고는 노동부로 하세요,សូមរាយការណ៍ទៅកាន់ក្រសួងការងារទាក់ទងចំពោះការមិនបើកប្រាក់ខែឲ្យ,쏨 리으 까 떠우 깐 끄러 수엉 까이어 쩜 뿌어 까 믄 바윽 파락 카애 아우이
15,캄보디아어 (Cambodian),112,최저임금은 ㅇㅇ입니다.,ប្រាក់ខែគោលគឺ...វ៉ុន,파락 카애 꼴 끄 … 원
15,캄보디아어 (Cambodian),112,해외구직표를 작성하십시요.,សូមបង្កើតតារាងការងារក្រៅប្រទេស,쏨 벙 까읏 다랑 까이어 까라우 프러 떼이
15,캄보디아어 (Cambodian),112,회사 사정을 이해해주시기 바랍니다,សូមយល់អំពីស្ថានភាពលំបាករបស់ក្រុមហ៊ុនផង,쏨 용 엄 삐 사탄 피읍 롬 박 로버 끄럼 혼 펑
15,캄보디아어 (Cambodian),113,회사 사정이 안좋습니다.,ស្ថានភាពក្រុមហ៊ុនគឺមិនល្អទេ,사탄 피읍 끄럼 혼 끄 믄 라어 때
15,캄보디아어 (Cambodian),113,회사가 부도가 났습니다.,ក្រុមហ៊ុនត្រូវបានក្ស័យធន,끄럼 혼 떠러우 반 끄사이 톤 하으
15,캄보디아어 (Cambodian),113,회사생활에 만족하십니까?,ពេញចិត្តនឹងជីវិតរស់នៅក្រុមហ៊ុនទេ?,뻬인 쯧 능 찌 웟 로어 너우 끄럼 혼 때?
15,캄보디아어 (Cambodian),113,회사에서 야유회를 갑니다.,ទៅញ៉ាំអាហារខាងក្រៅជាមួយក្រុមហ៊ុន,떠우 냠 아하 캉 까라우 찌어 무이 끄럼 혼
15,캄보디아어 (Cambodian),113,이곳에 취업을 원해요?,ចង់ធ្វើការនៅទីនេះឬ?,쩡 타워 까 너우 띠 니 르?
15,캄보디아어 (Cambodian),113,계약이 만료되었습니다.,កិច្ចសន្យាការងារត្រូវបានបញ្ចប់,게잇 선냐 까이어 떠러우 반 반인 쩝
15,캄보디아어 (Cambodian),113,당신을 재고용하고 싶어요,ចង់ឲ្យធ្វើការសារជាថ្មីទៀតដែរឬទេ?,쩡 아우이 타워 까 사 찌어 타멩 다애 르 때?
15,캄보디아어 (Cambodian),113,재고용자는 귀국후 주재사무소를 방문하셔야 합니다,អ្នកដែលត្រូវបានឲ្យធ្វើការសារជាថ្មីបន្ទាប់ពីត្រឡប់ទៅផ្ទះវិញហើយត្រូវទៅសាកសួរការិយាល័យតំណាងសិន,넥 다앨 떠러우 반 목 타워 까 사 찌어 타메이 번 떠업 삐 떠러 럽 떠우 프따 윙 하으 떠러우 떠우 사 수어 까리야 라이 덤 낭 슨
15,캄보디아어 (Cambodian),113,"직장을 변경시 반드시 노동부, 법무부에 신고해야 합니다",ពេលប្តូរកន្លែងធ្វើការត្រូវរាយការណ៍ក្រសួងការងារ ឬ ក្រសួងយុត្តិធម៌,벨 파도 껀 랭 타워 까 떠러우 리으 까 떠우 꺼러 수엉 까이어 르 끄러 수엉 요 때 터
15,캄보디아어 (Cambodian),113,"1. 비행기표 예약(출국, 입국)","""១ កក់សំបុត្រយន្តហោះ (ទៅ,មក)""",""" 무이 꺽 섬 벗 용 허 (떠우 , 목)"""
15,캄보디아어 (Cambodian),114,2. 재입국허가 동의서,២ លិខិតអនុញ្ញាតឲ្យចូលសារជាថ្មី,삐 리큿 아누 냣 아우이 쫄 사 찌어 타마에
15,캄보디아어 (Cambodian),114,3. 신청서,៣ លិខិតដាក់ពាក្យ,베이 리큿 닥 삐억
15,캄보디아어 (Cambodian),114,3년 취업기간 종료후 귀국시 외국인등록증을 반드시 공항 출입국관리사무소에 반납해야 합니다,ពេលត្រឡប់ទៅផ្ទះក្រោយពីបញ្ចប់ការងាររយៈពេល៣ឆ្នាំហើយ ពលករត្រូវប្រគល់ID កាតនៅព្រលានយន្តហោះ,벨 떠러 럽 떠우 파다아 끄러우 삐 반 쩝 까이어 로옉 벨 3 차남 하으 떠러우 뻐러 꼴 아이디 캇 너우 프로 리은 욘 허
15,캄보디아어 (Cambodian),114,4. 수수료 3만원,៤ ថ្លៃសេវាកម្ម ៣ម៉ឺនវ៉ុន,부언 타라이 세와 깜 베이 믄 원
15,캄보디아어 (Cambodian),114,5. 외국인 등록증,៥ Idកាត,파람 아이디 캇
15,캄보디아어 (Cambodian),114,6. 여권,៦ លិខិតឆ្លងដែន,파람 무이 리큿 처렁 다앤
15,캄보디아어 (Cambodian),114,귀국날짜와 항공편을 알려주세요,សូមប្រាប់ពីថ្ងៃធ្វើដំណើរនិងជើងយន្តហោះ,쏨 파랍 삐 타아이 타우 덤 나으 능 썸 벗 욘 허
15,캄보디아어 (Cambodian),114,"대리인이 할 경우 재직증명서, 신분증, 위임장이 필요합니다.","""ករណីអ្នកតំណាង គឺត្រូវការលិខិតបញ្ជាក់ការងារ,​ អត្តសញ្ញាណប័ណ្ណ, អភ័យឯកសិទិ្ធកាន់កាប់""","""까라네이 넥 덤 낭 끄 떠러우 까 리큿 반 쩨이 까이어, 아따 싸인 이언 반, 아베이 아액 슷 깐 깝"""
15,캄보디아어 (Cambodian),114,인터넷으로도 신청가능합니다.,ក៏អាចដាក់ពាក្យតាមអ៊ីនធឺណេតបានដែរ,꺼 아잇 닥 삐억 땀 인터넷 반 다애
15,캄보디아어 (Cambodian),114,일시출국을 할 때는 다음의 서류를 준비해야합니다.,ពេលចេញដំណើរត្រូវរៀបចំឯកសារដូចខាងក្រោម,벨 쩨이 덤 나으 떠러우 리읍 쩜 아액 까 사 도잇 캉 까라움
15,캄보디아어 (Cambodian),115,재입국을 하실껍니까?,នឹងត្រឡប់មកម្តងទៀតទេ?,능 떠러 럽 목 마덩 띠읏 때?
15,캄보디아어 (Cambodian),115,체류기간연장을 해야합니다.,ត្រូវតែពន្យារយៈពេលស្នាក់នៅ,떠러우 따애 뽄 예이 로옉 벨 사낙 너우
15,캄보디아어 (Cambodian),115,체류연장 하고 싶으세요?,ចង់ពន្យាររយៈពេលស្នាក់នៅដែរឬទេ?,쩡 뽄 예이 로옉 벨 사낙 저우 다애 르 때?
15,캄보디아어 (Cambodian),115,출국당일 출발시간 5시간전에 공항에서 출입국사무소에 서류를 제출합니다.,ត្រូវមកមុនរយៈពេល៥ម៉ោងមុនពេលចេញដំណើរដើម្បីយកឯកសារទៅដាក់នៅការិយាល័យអន្តោប្រវេសន៍នៅឯព្រលានយន្តហោះ,떠러우 목 몬 로옉 벨 5멍 다음 베이 욕 아액 까사 떠우 닥 너우 까리야 라이 언 따어 프러 웨이 너우 아애 프로 리은 욘 허
15,캄보디아어 (Cambodian),115,출입국 관리 사무소는 여기 입니다.,ការិយាល័យអន្តោប្រវេសន៍គឺនៅទីនេះ,까리야 라이 언 따어 프러웨 끄 너우 띠 니
15,캄보디아어 (Cambodian),115,출입국사무소에 변경사항을 신고하여야 합니다,ត្រូវរាយការណ៍ទៅការិយាល័យអន្តោប្រវេសន៍ចំពោះការផ្លាស់ប្តូរអ្វីមួយ,떠러우 리으 까 떠우 까리야 라이 언 따오 프러 웨이 쩜 뿌어 까 파라 파도 아웨이 무이
15,캄보디아어 (Cambodian),115,고용지원센터는 ㅇㅇ에 있습니다.,មជ្ឈមណ្ឌលគាំពារពលករគឺនៅទីនេះ,마체 몬 덜 껌 삐어 뽈 라 꺼 끄 너우 띠 니
15,캄보디아어 (Cambodian),115,고용지원센터에 변경사항을 신고하여야 합니다,ត្រូវរាយការណ៍ទៅមជ្ឈមណ្ឌលគាំពារពលករចំពោះការផ្លាស់ប្តូរអ្វីមួយ,떠러우 리으 까 떠우 마체 몬 덜 껌 찌어 뽈 라 꺼 쩜 뿌어 까 파라 파도 아웨이 무이
15,캄보디아어 (Cambodian),115,"신고서, 신청서를 작성하셨나요?",បំពេញ លិខិតដាក់ពាក្យ និងលិខិតរាយការណ៍ហើយឬនៅ?,범 뻬이 리큿 닥 삐억 능 리큿 리으 까 하으 르 너우?
15,캄보디아어 (Cambodian),115,주재원사무소 약도는 받으셨나요?,បានទទួលការចង្អុលបង្ហាញពីការិយាតំណាងដែរឬទេ?,반 또뚜얼 까 쩡 얼 벙 하잉 삐 까리야 라이 떰 낭 다애 르 때?
15,캄보디아어 (Cambodian),116,1. 고용허가제 재고용 근로자 귀국신고서,១ លិខិតបញ្ជាក់ពីពលករដែលដាក់ពាក្យមកធ្វើការងារម្តងទៀតតាមប្រព័ន្ធអនុញ្ញាតការងារ,무이 리큿 반인 쩩 삐 뽈 라꺼 다앨 닥 삐억 목 타워 까 다 덩 띠읏 땀 프러 뻔 아누냣 까이어
15,캄보디아어 (Cambodian),116,2. 취업기간 만료자 재입국 취업활동확인서,២ លិខិតបញ្ជាក់ពីការផុតកំណត់ការងារ,삐 리큿 반인 쩩 삐 까 펏 껌 넛 까이어
15,캄보디아어 (Cambodian),116,3. 사증 발급번호(종이사증),៣​ តួលេខទិដ្ឋាការ (ក្រដាស់បញ្ជាក់),베이 뚜어 렉 뜨 타 까 (그러 다사 반인 쩩)
15,캄보디아어 (Cambodian),116,4. 여권,៤ លិខិតឆ្លងដែន,분 리큿 처렁 다앤
15,캄보디아어 (Cambodian),116,5. 항공권,៥ សំបុត្រយន្តហោះ,파람 썸 벗 욘 허
15,캄보디아어 (Cambodian),116,6. 사증발급수수료(5만원정도),៦ វិក័យប័ត្រថ្លៃសេវាកម្ម (ប្រហែល៥ម៉ឺនវ៉ុន),파람 무이 위 가이 밧 타라이 세와 깜 (프러하앨 파람 믄 원)
15,캄보디아어 (Cambodian),116,7. 사증신청서(해외 주재사무소 비치) 입니다.,៧ លិខិតដាក់ពាក្យទិដ្ឋាការ,파람 삐 리큿 닥 삐억 뜨 타 까
15,캄보디아어 (Cambodian),116,각종 신청 또는 신고시 허위사실을 보고하지 마십시요,ពេលដាក់ពាក្យឬចុះឈ្មោះសូមពិនិត្យមើលពីការអនុញ្ញាតជាក់លាក់,벨 닥 삐억 르 쩌어 츠무어 쏨 삐늣 멀 삐 까 아누냣 아우이 반 쩩 렉
15,캄보디아어 (Cambodian),116,국적귀화 하고 싶으세요?,ចង់ផ្លាស់ប្តូរសញ្ជាតិមែនទេ?,쩜 파라 파도 사인 찌엇 벤 때?
15,캄보디아어 (Cambodian),116,귀국신고서를 작성하세요.,សូមបំពេញលិខិតដាក់ពាក្យត្រឡប់ទៅស្រុកវិញ,쏨 범 뻬인 리큿 닥 삐억 떠럽 떠우 쓰럭 윙
15,캄보디아어 (Cambodian),117,귀국신고시 제출서류안내입니다.,លិខិតណែនាំពីការដាក់លិខិតដាក់ពាក្យត្រឡប់ទៅស្រុកវិញ,리큿 나애 넘 삐 까 닥 삐억 떠럽 떠우 쓰럭 윙
15,캄보디아어 (Cambodian),117,귀국 후 공단 주재원사무소에 반드시 신고하세요.,ក្រោយពេលដល់ស្រុកកំណើតសូមរាយការណ៍ទៅកាន់ការិយាល័យតំណាង,까라우 벨 덜 쓰럭 껌 나읏 쏨 리으 까 떠우 깐 까리야 라이 덤 낭
15,캄보디아어 (Cambodian),117,문제가 생기면 ㅇㅇ에게 말씀해주세요,ប្រសិនបើមានបញ្ហាសូមនិយាយទៅកាន់…,프러슨 바으 민 반냐하 쏨 니예이 떠우 깐…
